chr	start	end	value
Chr05	1065000	1070000	38
Chr05	1070000	1075000	41
Chr05	1075000	1080000	25
Chr05	1080000	1085000	8
Chr05	1085000	1090000	0
Chr05	1090000	1095000	0
Chr05	1095000	1100000	0
Chr05	1100000	1105000	0
Chr05	1105000	1110000	8
Chr05	1110000	1115000	55
Chr05	1115000	1120000	23
Chr05	1120000	1125000	9
Chr05	1125000	1130000	51
Chr05	1130000	1135000	39
Chr05	1135000	1140000	15
Chr05	1140000	1145000	32
Chr05	1145000	1150000	48
Chr05	1150000	1155000	35
Chr05	1155000	1160000	54
Chr05	1160000	1165000	39
Chr05	1165000	1170000	39
Chr05	1170000	1175000	36
Chr05	1175000	1180000	30
Chr05	1180000	1185000	20
Chr05	1185000	1190000	35
Chr05	1190000	1195000	23
Chr05	1195000	1200000	23
Chr05	1200000	1205000	20
Chr05	1205000	1210000	34
Chr05	1210000	1215000	28
Chr05	1215000	1220000	40
Chr05	1220000	1225000	37
Chr05	1225000	1230000	22
Chr05	1230000	1235000	23
Chr05	1235000	1240000	39
Chr05	1240000	1245000	39
Chr05	1245000	1250000	20
Chr05	1250000	1255000	28
Chr05	1255000	1260000	20
Chr05	1260000	1265000	24
Chr05	1265000	1270000	37
Chr05	1270000	1275000	43
Chr05	1275000	1280000	34
Chr05	1280000	1285000	46
Chr05	1285000	1290000	38
Chr05	1290000	1295000	18
Chr05	1295000	1300000	23
Chr05	1300000	1305000	13
Chr05	1305000	1310000	46
Chr05	1310000	1315000	27
Chr05	1315000	1320000	26
Chr05	1320000	1325000	21
Chr05	1325000	1330000	30
Chr05	1330000	1335000	30
Chr05	1335000	1340000	20
Chr05	1340000	1345000	52
Chr05	1345000	1350000	55
Chr05	1350000	1355000	43
Chr05	1355000	1360000	33
Chr05	1360000	1365000	26
Chr05	1365000	1370000	29
Chr05	1370000	1375000	55
Chr05	1375000	1380000	59
Chr05	1380000	1385000	70
Chr05	1385000	1390000	23
Chr05	1390000	1395000	46
Chr05	1395000	1400000	43
Chr05	1400000	1405000	46
Chr05	1405000	1410000	43
Chr05	1410000	1415000	34
Chr05	1415000	1420000	25
Chr05	1420000	1425000	16
Chr05	1425000	1430000	24
Chr05	1430000	1435000	27
Chr05	1435000	1440000	40
Chr05	1440000	1445000	48
Chr05	1445000	1450000	35
Chr05	1450000	1455000	22
Chr05	1455000	1460000	59
Chr05	1460000	1465000	77
Chr05	1465000	1470000	63
Chr05	1470000	1475000	55
Chr05	1475000	1480000	77
Chr05	1480000	1485000	35
Chr05	1485000	1490000	8
Chr05	1490000	1495000	29
Chr05	1495000	1500000	35
Chr05	1500000	1505000	38
Chr05	1505000	1510000	67
Chr05	1510000	1515000	70
Chr05	1515000	1520000	34
Chr05	1520000	1525000	40
Chr05	1525000	1530000	50
Chr05	1530000	1535000	42
Chr05	1535000	1540000	18
Chr05	1540000	1545000	56
Chr05	1545000	1550000	58
Chr05	1550000	1555000	50
Chr05	1555000	1560000	85
Chr05	1560000	1565000	48
Chr05	1565000	1570000	15
Chr05	1570000	1575000	26
Chr05	1575000	1580000	47
Chr05	1580000	1585000	23
Chr05	1585000	1590000	23
Chr05	1590000	1595000	39
Chr05	1595000	1600000	32
Chr05	1600000	1605000	52
Chr05	1605000	1610000	26
Chr05	1610000	1615000	11
Chr05	1615000	1620000	35
Chr05	1620000	1625000	22
Chr05	1625000	1630000	37
Chr05	1630000	1635000	71
Chr05	1635000	1640000	85
Chr05	1640000	1645000	30
Chr05	1645000	1650000	36
Chr05	1650000	1655000	39
Chr05	1655000	1660000	40
Chr05	1660000	1665000	76
Chr05	1665000	1670000	20
Chr05	1670000	1675000	53
Chr05	1675000	1680000	29
Chr05	1680000	1685000	43
Chr05	1685000	1690000	83
Chr05	1690000	1695000	33
Chr05	1695000	1700000	21
Chr05	1700000	1705000	36
Chr05	1705000	1710000	16
Chr05	1710000	1715000	43
Chr05	1715000	1720000	22
Chr05	1720000	1725000	40
Chr05	1725000	1730000	35
Chr05	1730000	1735000	42
Chr05	1735000	1740000	53
Chr05	1740000	1745000	23
Chr05	1745000	1750000	15
Chr05	1750000	1755000	45
Chr05	1755000	1760000	37
Chr05	1760000	1765000	47
Chr05	1765000	1770000	31
Chr05	1770000	1775000	26
Chr05	1775000	1780000	35
Chr05	1780000	1785000	37
Chr05	1785000	1790000	29
Chr05	1790000	1795000	38
Chr05	1795000	1800000	61
Chr05	1800000	1805000	50
Chr05	1805000	1810000	56
Chr05	1810000	1815000	60
Chr05	1815000	1820000	51
Chr05	1820000	1825000	38
Chr05	1825000	1830000	46
Chr05	1830000	1835000	76
Chr05	1835000	1840000	36
Chr05	1840000	1845000	65
Chr05	1845000	1850000	40
Chr05	1850000	1855000	26
Chr05	1855000	1860000	30
Chr05	1860000	1865000	33
Chr05	1865000	1870000	27
Chr05	1870000	1875000	39
Chr05	1875000	1880000	44
Chr05	1880000	1885000	31
Chr05	1885000	1890000	22
Chr05	1890000	1895000	28
Chr05	1895000	1900000	31
Chr05	1900000	1905000	19
Chr05	1905000	1910000	17
Chr05	1910000	1915000	29
Chr05	1915000	1920000	23
Chr05	1920000	1925000	21
Chr05	1925000	1930000	11
Chr05	1930000	1935000	11
Chr05	1935000	1940000	30
Chr05	1940000	1945000	67
Chr05	1945000	1950000	33
Chr05	1950000	1955000	30
Chr05	1955000	1960000	35
Chr05	1960000	1965000	34
Chr05	1965000	1970000	80
Chr05	1970000	1975000	17
Chr05	1975000	1980000	25
Chr05	1980000	1985000	37
Chr05	1985000	1990000	26
Chr05	1990000	1995000	30
Chr05	1995000	2000000	33
Chr05	2000000	2005000	26
Chr05	2005000	2010000	29
Chr05	2010000	2015000	33
Chr05	2015000	2020000	50
Chr05	2020000	2025000	48
Chr05	2025000	2030000	17
Chr05	2030000	2035000	32
Chr05	2035000	2040000	37
Chr05	2040000	2045000	28
Chr05	2045000	2050000	30
Chr05	2050000	2055000	44
Chr05	2055000	2060000	20
Chr05	2060000	2065000	32
Chr05	2065000	2070000	14
Chr05	2070000	2075000	31
Chr05	2075000	2080000	9
Chr05	2080000	2085000	14
Chr05	2085000	2090000	23
Chr05	2090000	2095000	18
Chr05	2095000	2100000	6
Chr05	2100000	2105000	29
Chr05	2105000	2110000	23
Chr05	2110000	2115000	27
Chr05	2115000	2120000	64
Chr05	2120000	2125000	28
Chr05	2125000	2130000	32
Chr05	2130000	2135000	17
Chr05	2135000	2140000	44
Chr05	2140000	2145000	53
Chr05	2145000	2150000	45
Chr05	2150000	2155000	35
Chr05	2155000	2160000	32
Chr05	2160000	2165000	30
Chr05	2165000	2170000	31
Chr05	2170000	2175000	56
Chr05	2175000	2180000	5
Chr05	2180000	2185000	19
Chr05	2185000	2190000	22
Chr05	2190000	2195000	26
Chr05	2195000	2200000	49
Chr05	2200000	2205000	45
Chr05	2205000	2210000	8
Chr05	2210000	2215000	8
Chr05	2215000	2220000	8
Chr05	2220000	2225000	8
Chr05	2225000	2230000	13
Chr05	2230000	2235000	16
Chr05	2235000	2240000	41
Chr05	2240000	2245000	50
Chr05	2245000	2250000	21
Chr05	2250000	2255000	18
Chr05	2255000	2260000	42
Chr05	2260000	2265000	53
Chr05	2265000	2270000	28
Chr05	2270000	2275000	31
Chr05	2275000	2280000	8
Chr05	2280000	2285000	37
Chr05	2285000	2290000	59
Chr05	2290000	2295000	31
Chr05	2295000	2300000	26
Chr05	2300000	2305000	23
Chr05	2305000	2310000	22
Chr05	2310000	2315000	40
Chr05	2315000	2320000	34
Chr05	2320000	2325000	29
Chr05	2325000	2330000	15
Chr05	2330000	2335000	0
Chr05	2335000	2340000	6
Chr05	2340000	2345000	11
Chr05	2345000	2350000	31
Chr05	2350000	2355000	14
Chr05	2355000	2360000	26
Chr05	2360000	2365000	16
Chr05	2365000	2370000	11
Chr05	2370000	2375000	26
Chr05	2375000	2380000	41
Chr05	2380000	2385000	18
Chr05	2385000	2390000	17
Chr05	2390000	2395000	32
Chr05	2395000	2400000	42
Chr05	2400000	2405000	15
Chr05	2405000	2410000	12
Chr05	2410000	2415000	6
Chr05	2415000	2420000	45
Chr05	2420000	2425000	53
Chr05	2425000	2430000	32
Chr05	2430000	2435000	21
Chr05	2435000	2440000	20
Chr05	2440000	2445000	19
Chr05	2445000	2450000	22
Chr05	2450000	2455000	22
Chr05	2455000	2460000	14
Chr05	2460000	2465000	19
Chr05	2465000	2470000	10
Chr05	2470000	2475000	27
Chr05	2475000	2480000	10
Chr05	2480000	2485000	19
Chr05	2485000	2490000	19
Chr05	2490000	2495000	26
Chr05	2495000	2500000	21
Chr05	2500000	2505000	26
Chr05	2505000	2510000	38
Chr05	2510000	2515000	41
Chr05	2515000	2520000	8
Chr05	2520000	2525000	26
Chr05	2525000	2530000	23
Chr05	2530000	2535000	30
Chr05	2535000	2540000	29
Chr05	2540000	2545000	41
Chr05	2545000	2550000	15
Chr05	2550000	2555000	8
Chr05	2555000	2560000	40
Chr05	2560000	2565000	14
Chr05	2565000	2570000	30
Chr05	2570000	2575000	15
Chr05	2575000	2580000	12
Chr05	2580000	2585000	28
Chr05	2585000	2590000	49
Chr05	2590000	2595000	22
Chr05	2595000	2600000	14
Chr05	2600000	2605000	15
Chr05	2605000	2610000	17
Chr05	2610000	2615000	11
Chr05	2615000	2620000	23
Chr05	2620000	2625000	25
Chr05	2625000	2630000	34
Chr05	2630000	2635000	32
Chr05	2635000	2640000	25
Chr05	2640000	2645000	13
Chr05	2645000	2650000	27
Chr05	2650000	2655000	31
Chr05	2655000	2660000	23
Chr05	2660000	2665000	41
Chr05	2665000	2670000	14
Chr05	2670000	2675000	29
Chr05	2675000	2680000	39
Chr05	2680000	2685000	0
Chr05	2685000	2690000	0
Chr05	2690000	2695000	44
Chr05	2695000	2700000	35
Chr05	2700000	2705000	41
Chr05	2705000	2710000	29
Chr05	2710000	2715000	15
Chr05	2715000	2720000	32
Chr05	2720000	2725000	10
Chr05	2725000	2730000	44
Chr05	2730000	2735000	30
Chr05	2735000	2740000	41
Chr05	2740000	2745000	20
Chr05	2745000	2750000	24
Chr05	2750000	2755000	17
Chr05	2755000	2760000	27
Chr05	2760000	2765000	23
Chr05	2765000	2770000	26
Chr05	2770000	2775000	5
Chr05	2775000	2780000	15
Chr05	2780000	2785000	33
Chr05	2785000	2790000	21
Chr05	2790000	2795000	23
Chr05	2795000	2800000	39
Chr05	2800000	2805000	11
Chr05	2805000	2810000	27
Chr05	2810000	2815000	20
Chr05	2815000	2820000	28
Chr05	2820000	2825000	37
Chr05	2825000	2830000	16
Chr05	2830000	2835000	43
Chr05	2835000	2840000	33
Chr05	2840000	2845000	5
Chr05	2845000	2850000	11
Chr05	2850000	2855000	19
Chr05	2855000	2860000	40
Chr05	2860000	2865000	32
Chr05	2865000	2870000	19
Chr05	2870000	2875000	40
Chr05	2875000	2880000	8
Chr05	2880000	2885000	26
Chr05	2885000	2890000	17
Chr05	2890000	2895000	12
Chr05	2895000	2900000	12
Chr05	2900000	2905000	0
Chr05	2905000	2907885	0
Chr06	1	5000	0
Chr06	5000	10000	5
Chr06	10000	15000	13
Chr06	15000	20000	10
Chr06	20000	25000	37
Chr06	25000	30000	23
Chr06	30000	35000	11
Chr06	35000	40000	37
Chr06	40000	45000	14
Chr06	45000	50000	19
Chr06	50000	55000	32
Chr06	55000	60000	12
Chr06	60000	65000	17
Chr06	65000	70000	35
Chr06	70000	75000	26
Chr06	75000	80000	37
Chr06	80000	85000	39
Chr06	85000	90000	17
Chr06	90000	95000	29
Chr06	95000	100000	42
Chr06	100000	105000	23
Chr06	105000	110000	43
Chr06	110000	115000	37
Chr06	115000	120000	22
Chr06	120000	125000	23
Chr06	125000	130000	6
Chr06	130000	135000	47
Chr06	135000	140000	49
Chr06	140000	145000	14
Chr06	145000	150000	9
Chr06	150000	155000	6
Chr06	155000	160000	32
Chr06	160000	165000	40
Chr06	165000	170000	40
Chr06	170000	175000	42
Chr06	175000	180000	36
Chr06	180000	185000	29
Chr06	185000	190000	28
Chr06	190000	195000	38
Chr06	195000	200000	30
Chr06	200000	205000	20
Chr06	205000	210000	25
Chr06	210000	215000	55
Chr06	215000	220000	37
Chr06	220000	225000	28
Chr06	225000	230000	26
Chr06	230000	235000	35
Chr06	235000	240000	25
Chr06	240000	245000	22
Chr06	245000	250000	29
Chr06	250000	255000	0
Chr06	255000	260000	40
Chr06	260000	265000	8
Chr06	265000	270000	20
Chr06	270000	275000	21
Chr06	275000	280000	35
Chr06	280000	285000	23
Chr06	285000	290000	18
Chr06	290000	295000	23
Chr06	295000	300000	32
Chr06	300000	305000	33
Chr06	305000	310000	30
Chr06	310000	315000	14
Chr06	315000	320000	17
Chr06	320000	325000	35
Chr06	325000	330000	18
Chr06	330000	335000	33
Chr06	335000	340000	55
Chr06	340000	345000	10
Chr06	345000	350000	43
Chr06	350000	355000	16
Chr06	355000	360000	22
Chr06	360000	365000	16
Chr06	365000	370000	37
Chr06	370000	375000	23
Chr06	375000	380000	9
Chr06	380000	385000	0
Chr06	385000	390000	36
Chr06	390000	395000	5
Chr06	395000	400000	19
Chr06	400000	405000	35
Chr06	405000	410000	30
Chr06	410000	415000	33
Chr06	415000	420000	21
Chr06	420000	425000	30
Chr06	425000	430000	22
Chr06	430000	435000	53
Chr06	435000	440000	35
Chr06	440000	445000	36
Chr06	445000	450000	20
Chr06	450000	455000	41
Chr06	455000	460000	0
Chr06	460000	465000	17
Chr06	465000	470000	20
Chr06	470000	475000	22
Chr06	475000	480000	25
Chr06	480000	485000	34
Chr06	485000	490000	6
Chr06	490000	495000	8
Chr06	495000	500000	25
Chr06	500000	505000	43
Chr06	505000	510000	25
Chr06	510000	515000	14
Chr06	515000	520000	26
Chr06	520000	525000	35
Chr06	525000	530000	33
Chr06	530000	535000	21
Chr06	535000	540000	6
Chr06	540000	545000	36
Chr06	545000	550000	28
Chr06	550000	555000	40
Chr06	555000	560000	32
Chr06	560000	565000	23
Chr06	565000	570000	16
Chr06	570000	575000	23
Chr06	575000	580000	17
Chr06	580000	585000	20
Chr06	585000	590000	14
Chr06	590000	595000	22
Chr06	595000	600000	28
Chr06	600000	605000	27
Chr06	605000	610000	26
Chr06	610000	615000	34
Chr06	615000	620000	23
Chr06	620000	625000	29
Chr06	625000	630000	35
Chr06	630000	635000	33
Chr06	635000	640000	27
Chr06	640000	645000	8
Chr06	645000	650000	32
Chr06	650000	655000	41
Chr06	655000	660000	17
Chr06	660000	665000	37
Chr06	665000	670000	14
Chr06	670000	675000	30
Chr06	675000	680000	32
Chr06	680000	685000	19
Chr06	685000	690000	37
Chr06	690000	695000	31
Chr06	695000	700000	41
Chr06	700000	705000	42
Chr06	705000	710000	47
Chr06	710000	715000	17
Chr06	715000	720000	11
Chr06	720000	725000	20
Chr06	725000	730000	30
Chr06	730000	735000	39
Chr06	735000	740000	27
Chr06	740000	745000	41
Chr06	745000	750000	14
Chr06	750000	755000	15
Chr06	755000	760000	21
Chr06	760000	765000	15
Chr06	765000	770000	36
Chr06	770000	775000	20
Chr06	775000	780000	48
Chr06	780000	785000	43
Chr06	785000	790000	41
Chr06	790000	795000	26
Chr06	795000	800000	33
Chr06	800000	805000	74
Chr06	805000	810000	36
Chr06	810000	815000	40
Chr06	815000	820000	43
Chr06	820000	825000	31
Chr06	825000	830000	23
Chr06	830000	835000	14
Chr06	835000	840000	38
Chr06	840000	845000	41
Chr06	845000	850000	20
Chr06	850000	855000	46
Chr06	855000	860000	19
Chr06	860000	865000	25
Chr06	865000	870000	32
Chr06	870000	875000	18
Chr06	875000	880000	58
Chr06	880000	885000	76
Chr06	885000	890000	38
Chr06	890000	895000	26
Chr06	895000	900000	41
Chr06	900000	905000	31
Chr06	905000	910000	31
Chr06	910000	915000	12
Chr06	915000	920000	33
Chr06	920000	925000	42
Chr06	925000	930000	12
Chr06	930000	935000	21
Chr06	935000	940000	52
Chr06	940000	945000	40
Chr06	945000	950000	19
Chr06	950000	955000	32
Chr06	955000	960000	27
Chr06	960000	965000	41
Chr06	965000	970000	35
Chr06	970000	975000	59
Chr06	975000	980000	29
Chr06	980000	985000	22
Chr06	985000	990000	29
Chr06	990000	995000	50
Chr06	995000	1000000	30
Chr06	1000000	1005000	35
Chr06	1005000	1010000	58
Chr06	1010000	1015000	42
Chr06	1015000	1020000	35
Chr06	1020000	1025000	47
Chr06	1025000	1030000	29
Chr06	1030000	1035000	50
Chr06	1035000	1040000	40
Chr06	1040000	1045000	36
Chr06	1045000	1050000	15
Chr06	1050000	1055000	50
Chr06	1055000	1060000	31
Chr06	1060000	1065000	41
Chr06	1065000	1070000	26
Chr06	1070000	1075000	44
Chr06	1075000	1080000	26
Chr06	1080000	1085000	37
Chr06	1085000	1090000	28
Chr06	1090000	1095000	35
Chr06	1095000	1100000	46
Chr06	1100000	1105000	17
Chr06	1105000	1110000	32
Chr06	1110000	1115000	15
Chr06	1115000	1120000	20
Chr06	1120000	1125000	17
Chr06	1125000	1130000	23
Chr06	1130000	1135000	28
Chr06	1135000	1140000	35
Chr06	1140000	1145000	20
Chr06	1145000	1150000	30
Chr06	1150000	1155000	35
Chr06	1155000	1160000	45
Chr06	1160000	1165000	35
Chr06	1165000	1170000	44
Chr06	1170000	1175000	45
Chr06	1175000	1180000	39
Chr06	1180000	1185000	29
Chr06	1185000	1190000	38
Chr06	1190000	1195000	29
Chr06	1195000	1200000	32
Chr06	1200000	1205000	39
Chr06	1205000	1210000	43
Chr06	1210000	1215000	34
Chr06	1215000	1220000	19
Chr06	1220000	1225000	29
Chr06	1225000	1230000	32
Chr06	1230000	1235000	37
Chr06	1235000	1240000	40
Chr06	1240000	1245000	33
Chr06	1245000	1250000	24
Chr06	1250000	1255000	17
Chr06	1255000	1260000	44
Chr06	1260000	1265000	21
Chr06	1265000	1270000	50
Chr06	1270000	1275000	30
Chr06	1275000	1280000	14
Chr06	1280000	1285000	56
Chr06	1285000	1290000	54
Chr06	1290000	1295000	33
Chr06	1295000	1300000	14
Chr06	1300000	1305000	65
Chr06	1305000	1310000	26
Chr06	1310000	1315000	49
Chr06	1315000	1320000	43
Chr06	1320000	1325000	12
Chr06	1325000	1330000	59
Chr06	1330000	1335000	14
Chr06	1335000	1340000	14
Chr06	1340000	1345000	0
Chr06	1345000	1350000	0
Chr06	1350000	1355000	0
Chr06	1355000	1360000	0
Chr06	1360000	1365000	0
Chr06	1365000	1370000	0
Chr06	1370000	1375000	6
Chr06	1375000	1380000	33
Chr06	1380000	1385000	56
Chr06	1385000	1390000	31
Chr06	1390000	1395000	42
Chr06	1395000	1400000	29
Chr06	1400000	1405000	44
Chr06	1405000	1410000	38
Chr06	1410000	1415000	15
Chr06	1415000	1420000	38
Chr06	1420000	1425000	23
Chr06	1425000	1430000	18
Chr06	1430000	1435000	55
Chr06	1435000	1440000	35
Chr06	1440000	1445000	38
Chr06	1445000	1450000	20
Chr06	1450000	1455000	51
Chr06	1455000	1460000	57
Chr06	1460000	1465000	11
Chr06	1465000	1470000	47
Chr06	1470000	1475000	38
Chr06	1475000	1480000	17
Chr06	1480000	1485000	26
Chr06	1485000	1490000	36
Chr06	1490000	1495000	65
Chr06	1495000	1500000	58
Chr06	1500000	1505000	28
Chr06	1505000	1510000	53
Chr06	1510000	1515000	27
Chr06	1515000	1520000	23
Chr06	1520000	1525000	29
Chr06	1525000	1530000	15
Chr06	1530000	1535000	36
Chr06	1535000	1540000	29
Chr06	1540000	1545000	50
Chr06	1545000	1550000	21
Chr06	1550000	1555000	30
Chr06	1555000	1560000	33
Chr06	1560000	1565000	58
Chr06	1565000	1570000	33
Chr06	1570000	1575000	23
Chr06	1575000	1580000	26
Chr06	1580000	1585000	12
Chr06	1585000	1590000	27
Chr06	1590000	1595000	56
Chr06	1595000	1600000	32
Chr06	1600000	1605000	25
Chr06	1605000	1610000	52
Chr06	1610000	1615000	37
Chr06	1615000	1620000	41
Chr06	1620000	1625000	30
Chr06	1625000	1630000	45
Chr06	1630000	1635000	55
Chr06	1635000	1640000	61
Chr06	1640000	1645000	25
Chr06	1645000	1650000	17
Chr06	1650000	1655000	20
Chr06	1655000	1660000	23
Chr06	1660000	1665000	6
Chr06	1665000	1670000	27
Chr06	1670000	1675000	0
Chr06	1675000	1680000	8
Chr06	1680000	1685000	26
Chr06	1685000	1690000	23
Chr06	1690000	1695000	54
Chr06	1695000	1700000	28
Chr06	1700000	1705000	32
Chr06	1705000	1710000	26
Chr06	1710000	1715000	28
Chr06	1715000	1720000	34
Chr06	1720000	1725000	23
Chr06	1725000	1730000	24
Chr06	1730000	1735000	120
Chr06	1735000	1740000	35
Chr06	1740000	1745000	31
Chr06	1745000	1750000	35
Chr06	1750000	1755000	29
Chr06	1755000	1760000	43
Chr06	1760000	1765000	22
Chr06	1765000	1770000	19
Chr06	1770000	1775000	25
Chr06	1775000	1780000	29
Chr06	1780000	1785000	36
Chr06	1785000	1790000	24
Chr06	1790000	1795000	41
Chr06	1795000	1800000	10
Chr06	1800000	1805000	31
Chr06	1805000	1810000	35
Chr06	1810000	1815000	6
Chr06	1815000	1820000	15
Chr06	1820000	1825000	0
Chr06	1825000	1830000	11
Chr06	1830000	1835000	40
Chr06	1835000	1840000	40
Chr06	1840000	1845000	5
Chr06	1845000	1850000	9
Chr06	1850000	1855000	5
Chr06	1855000	1860000	35
Chr06	1860000	1865000	38
Chr06	1865000	1870000	24
Chr06	1870000	1875000	0
Chr06	1875000	1880000	0
Chr06	1880000	1885000	23
Chr06	1885000	1890000	22
Chr06	1890000	1895000	28
Chr06	1895000	1900000	100
Chr06	1900000	1905000	23
Chr06	1905000	1910000	26
Chr06	1910000	1915000	30
Chr06	1915000	1920000	25
Chr06	1920000	1925000	31
Chr06	1925000	1930000	34
Chr06	1930000	1935000	29
Chr06	1935000	1940000	32
Chr06	1940000	1945000	38
Chr06	1945000	1950000	18
Chr06	1950000	1955000	12
Chr06	1955000	1960000	35
Chr06	1960000	1965000	34
Chr06	1965000	1970000	35
Chr06	1970000	1975000	30
Chr06	1975000	1980000	30
Chr06	1980000	1985000	36
Chr06	1985000	1990000	30
Chr06	1990000	1995000	15
Chr06	1995000	2000000	27
Chr06	2000000	2005000	27
Chr06	2005000	2010000	23
Chr06	2010000	2015000	15
Chr06	2015000	2020000	18
Chr06	2020000	2025000	29
Chr06	2025000	2030000	19
Chr06	2030000	2035000	28
Chr06	2035000	2040000	22
Chr06	2040000	2045000	46
Chr06	2045000	2050000	19
Chr06	2050000	2055000	31
Chr06	2055000	2060000	35
Chr06	2060000	2065000	32
Chr06	2065000	2070000	45
Chr06	2070000	2075000	30
Chr06	2075000	2080000	30
Chr06	2080000	2085000	32
Chr06	2085000	2090000	25
Chr06	2090000	2095000	20
Chr06	2095000	2100000	32
Chr06	2100000	2105000	32
Chr06	2105000	2110000	38
Chr06	2110000	2115000	15
Chr06	2115000	2120000	51
Chr06	2120000	2125000	27
Chr06	2125000	2130000	47
Chr06	2130000	2135000	16
Chr06	2135000	2140000	68
Chr06	2140000	2145000	37
Chr06	2145000	2150000	28
Chr06	2150000	2155000	35
Chr06	2155000	2160000	33
Chr06	2160000	2165000	50
Chr06	2165000	2170000	16
Chr06	2170000	2175000	46
Chr06	2175000	2180000	20
Chr06	2180000	2185000	19
Chr06	2185000	2190000	13
Chr06	2190000	2195000	8
Chr06	2195000	2200000	30
Chr06	2200000	2205000	6
Chr06	2205000	2210000	29
Chr06	2210000	2215000	37
Chr06	2215000	2220000	16
Chr06	2220000	2225000	25
Chr06	2225000	2230000	14
Chr06	2230000	2235000	29
Chr06	2235000	2240000	56
Chr06	2240000	2245000	26
Chr06	2245000	2250000	44
Chr06	2250000	2255000	20
Chr06	2255000	2260000	47
Chr06	2260000	2265000	36
Chr06	2265000	2270000	24
Chr06	2270000	2275000	36
Chr06	2275000	2280000	18
Chr06	2280000	2285000	37
Chr06	2285000	2290000	34
Chr06	2290000	2295000	58
Chr06	2295000	2300000	65
Chr06	2300000	2305000	33
Chr06	2305000	2310000	33
Chr06	2310000	2315000	44
Chr06	2315000	2320000	57
Chr06	2320000	2325000	27
Chr06	2325000	2330000	26
Chr06	2330000	2335000	38
Chr06	2335000	2340000	54
Chr06	2340000	2345000	44
Chr06	2345000	2350000	74
Chr06	2350000	2355000	11
Chr06	2355000	2360000	0
Chr06	2360000	2365000	0
Chr06	2365000	2370000	0
Chr06	2370000	2375000	0
Chr06	2375000	2380000	20
Chr06	2380000	2385000	49
Chr06	2385000	2390000	23
Chr06	2390000	2395000	29
Chr06	2395000	2400000	23
Chr06	2400000	2405000	15
Chr06	2405000	2410000	19
Chr06	2410000	2415000	25
Chr06	2415000	2420000	17
Chr06	2420000	2425000	9
Chr06	2425000	2430000	0
Chr06	2430000	2435000	5
Chr06	2435000	2440000	25
Chr06	2440000	2445000	20
Chr06	2445000	2450000	20
Chr06	2450000	2455000	23
Chr06	2455000	2460000	30
Chr06	2460000	2465000	30
Chr06	2465000	2470000	38
Chr06	2470000	2475000	26
Chr06	2475000	2480000	11
Chr06	2480000	2485000	0
Chr06	2485000	2490000	43
Chr06	2490000	2495000	20
Chr06	2495000	2500000	30
Chr06	2500000	2505000	50
Chr06	2505000	2510000	50
Chr06	2510000	2515000	15
Chr06	2515000	2520000	0
